Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Mag Direction (°)
1970-01-01 00:01:28.800,6.946053596094055,1.1029726690808843,-3.0046812737124373,-0.29332259849431325,-0.3968556887807229,-0.7915513321518072,50.244253117999996,6.626775241,487.01229003000003,14.024000456,299.7500122,17.630786091392736
1970-01-01 00:01:28.900,5.711246700106104,2.7632937959951125,-3.3506308751652485,-0.21378366173518074,-0.29651482726506023,-0.7493660751674699,50.244251976,6.626760532,486.89085896,13.778000452,303.8000122,1.4961696090294936
1970-01-01 00:01:29.000,5.715030558033813,2.4316968526577627,-2.756111719538742,-0.29589477944409637,-0.3119479186156626,-0.6118665668024097,50.244250834,6.626745823,486.76942789,13.532000448,307.8500122,357.87079830079665
1970-01-01 00:01:29.100,5.138990893322971,4.256033094187883,-3.98046575975561,-0.12152497125806072,-0.2945083711547619,-0.593125417477381,50.244249692,6.626731114,486.64799682,13.286000444,311.9000122,356.77051401681786
1970-01-01 00:01:29.200,5.012674269570246,4.702126857616598,-3.5483896890338658,-0.17218165179978312,-0.13592823379795183,-0.4794378230445783,50.244248549999995,6.626716405,486.52656575000003,13.04000044,315.9500122,358.9990641493806
1970-01-01 00:01:29.300,4.497202766853091,4.0150355212240285,-4.155159815249585,-0.16842549321036143,-0.1239467963373494,-0.37037583000963853,50.244247408,6.626701696,486.40513468,12.794000436000001,320.0000122,358.18210422017773
1970-01-01 00:01:29.400,4.831981696190441,3.8588318088505336,-2.9399878892736826,-0.2561979891657831,-0.1522518402653012,-0.2962204422614458,50.244246266,6.626686986999999,486.28370361,12.548000432,324.0500122,0.3124676472210126
1970-01-01 00:01:29.500,3.6639815381302,3.774841556754149,-3.973654838948381,-0.11723207682385543,-0.07830988251377109,-0.36027108833253013,50.244245123999995,6.626672278,486.16227254,12.302000428,328.1000122,358.24210767641136
1970-01-01 00:01:29.600,3.1114989763350187,4.952593184043304,-2.466403564767657,-0.19042799679666667,0.11280312735035715,-0.2664384845511905,50.244243982,6.626657569,486.04084147000003,12.056000424,332.1500122,5.671387035536668
1970-01-01 00:01:29.700,2.063328057844055,5.205182265390408,-1.1936243221410088,0.10477778328855421,0.009284142661240963,-0.18688614360361447,50.24424284,6.62664286,485.9194104,11.81000042,336.2000122,350.13507868405037
